customer_id,account_id,customer_name,email,country,city,signup_date,acquisition_channel,customer_segment,company_size,industry,status,updated_at
CUST-000611,ACC-000611,Williams-Moses,contact611@williams-moses.example,Spain,Seville,2025-12-10,Paid Social,Mid-Market,11-50,Retail,Active,2026-02-24 00:00:00
CUST-000612,ACC-000612,Reed Group,contact612@reedgroup.example,Germany,Berlin,2025-11-09,Partner,Mid-Market,201-1000,Media,Active,2025-11-17 00:00:00
CUST-000613,ACC-000613,"Scott, Mendoza and Harris",contact613@scottmendozaandhar.example,Spain,Seville,2024-05-12,Referral,SMB,201-1000,Logistics,Active,2024-05-18 00:00:00
CUST-000614,ACC-000614,"Nelson, Hoffman and Nelson",contact614@nelsonhoffmanandne.example,Germany,Frankfurt,2025-03-12,Organic,SMB,5000+,Media,Active,2025-05-14 00:00:00
CUST-000615,ACC-000615,Gilbert PLC,contact615@gilbertplc.example,Netherlands,Amsterdam,2024-03-17,Referral,Mid-Market,11-50,Media,Active,2024-04-26 00:00:00
CUST-000616,ACC-000616,Sanchez Ltd,contact616@sanchezltd.example,Netherlands,Amsterdam,2025-05-04,Paid Social,SMB,5000+,Logistics,Inactive,2025-07-20 00:00:00
CUST-000617,ACC-000617,"Perez, Hall and Garcia",contact617@perezhallandgarcia.example,Canada,Calgary,2025-12-26,Email,Enterprise,201-1000,Retail,Active,2026-01-01 00:00:00
CUST-000618,ACC-000618,Love-Garcia,contact618@love-garcia.example,United Kingdom,Birmingham,2024-02-08,Partner,SMB,201-1000,Technology,Active,2024-03-10 00:00:00
CUST-000619,ACC-000619,Smith PLC,contact619@smithplc.example,United States,New York,2025-04-24,Paid Social,Mid-Market,1-10,Retail,Active,2025-04-27 00:00:00
CUST-000620,ACC-000620,Russell Group,contact620@russellgroup.example,Canada,Ottawa,2025-11-22,Organic,Mid-Market,51-200,Media,Active,2026-01-25 00:00:00
CUST-000621,ACC-000621,Santos-Avila,contact621@santos-avila.example,Germany,Munich,2025-09-11,Direct,Enterprise,201-1000,Logistics,Active,2025-11-28 00:00:00
CUST-000622,ACC-000622,Morris-Brewer,contact622@morris-brewer.example,Germany,Berlin,2024-10-13,Referral,Mid-Market,51-200,Education,Active,2024-10-27 00:00:00
CUST-000623,ACC-000623,Pearson and Sons,contact623@pearsonandsons.example,Canada,Ottawa,2024-03-16,Partner,Mid-Market,51-200,Media,Active,2024-04-14 00:00:00
CUST-000624,ACC-000624,"Rodgers, Jefferson and Johnson",contact624@rodgersjeffersonan.example,Germany,Berlin,2025-11-06,Organic,Mid-Market,201-1000,Technology,Active,2026-01-21 00:00:00
CUST-000625,ACC-000625,Butler and Sons,contact625@butlerandsons.example,France,Marseille,2025-11-04,Direct,Mid-Market,201-1000,Professional Services,Active,2025-11-07 00:00:00
CUST-000626,ACC-000626,Osborn Group,contact626@osborngroup.example,Canada,Ottawa,2025-02-27,Paid Search,Mid-Market,1-10,Professional Services,Active,2025-05-24 00:00:00
CUST-000627,ACC-000627,Lopez-Curry,contact627@lopez-curry.example,United Kingdom,Birmingham,2025-12-16,Organic,SMB,51-200,Education,Active,2026-03-06 00:00:00
CUST-000628,ACC-000628,Mcdowell-Smith,contact628@mcdowell-smith.example,United Kingdom,Birmingham,2024-01-04,Organic,Enterprise,11-50,Media,Active,2024-01-17 00:00:00
CUST-000629,ACC-000629,"Morrison, Hebert and Rogers",contact629@morrisonhebertandr.example,France,Lyon,2025-03-26,Referral,SMB,1001-5000,Manufacturing,Active,2025-04-07 00:00:00
CUST-000630,ACC-000630,Hays-Daniels,contact630@hays-daniels.example,United Kingdom,London,2024-01-29,Partner,Startup,5000+,Education,Active,2024-03-31 00:00:00
CUST-000631,ACC-000631,Small-Anderson,contact631@small-anderson.example,Netherlands,Utrecht,2025-11-14,Referral,Mid-Market,51-200,Professional Services,Active,2025-11-14 00:00:00
CUST-000632,ACC-000632,"Mcdonald, Lee and Rodriguez",contact632@mcdonaldleeandrodr.example,United Kingdom,Edinburgh,2025-05-12,Email,Startup,11-50,Media,Active,2025-06-27 00:00:00
CUST-000633,ACC-000633,Simon Ltd,contact633@simonltd.example,Germany,Berlin,2025-10-29,Organic,Enterprise,11-50,Healthcare,Churned,2025-11-03 00:00:00
CUST-000634,ACC-000634,Higgins-Smith,contact634@higgins-smith.example,Germany,Cologne,2025-02-15,Organic,Enterprise,51-200,Retail,Inactive,2025-04-04 00:00:00
CUST-000635,ACC-000635,Gibbs-Bradley,contact635@gibbs-bradley.example,Canada,Montreal,2024-03-01,Organic,SMB,1001-5000,Manufacturing,Active,2024-04-01 00:00:00
CUST-000636,ACC-000636,Thompson Ltd,contact636@thompsonltd.example,Netherlands,Utrecht,2024-01-20,Paid Search,SMB,51-200,Healthcare,Active,2024-03-24 00:00:00
CUST-000637,ACC-000637,Wilcox-Robertson,contact637@wilcox-robertson.example,Canada,Toronto,2024-09-02,Organic,SMB,1-10,Retail,Active,2024-11-21 00:00:00
CUST-000638,ACC-000638,Morales Inc,contact638@moralesinc.example,United Kingdom,Bristol,2025-06-27,Partner,Enterprise,1-10,Retail,Active,2025-08-10 00:00:00
CUST-000639,ACC-000639,Holden Group,contact639@holdengroup.example,Spain,Madrid,2024-04-20,Referral,SMB,11-50,Retail,Active,2024-06-17 00:00:00
CUST-000640,ACC-000640,Boyle-Smith,contact640@boyle-smith.example,Australia,Melbourne,2025-09-14,Referral,Mid-Market,1001-5000,Manufacturing,Active,2025-11-07 00:00:00
CUST-000641,ACC-000641,Young-Molina,contact641@young-molina.example,Netherlands,Eindhoven,2024-06-24,Organic,Mid-Market,201-1000,Education,Inactive,2024-09-21 00:00:00
CUST-000642,ACC-000642,Turner-Sharp,contact642@turner-sharp.example,Australia,Sydney,2024-12-28,Organic,Enterprise,201-1000,Professional Services,Active,2025-01-18 00:00:00
CUST-000643,ACC-000643,Green LLC,contact643@greenllc.example,Spain,Valencia,2024-05-28,Paid Search,Startup,51-200,Retail,Active,2024-06-18 00:00:00
CUST-000644,ACC-000644,"Young, Contreras and Marshall",contact644@youngcontrerasandm.example,Germany,Hamburg,2024-12-06,Organic,Enterprise,5000+,Logistics,Active,2025-01-09 00:00:00
CUST-000645,ACC-000645,Sullivan PLC,contact645@sullivanplc.example,Spain,Madrid,2024-11-26,Organic,SMB,51-200,Manufacturing,Active,2025-02-01 00:00:00
CUST-000646,ACC-000646,"Carrillo, Vaughn and Fowler",contact646@carrillovaughnandf.example,United Kingdom,Manchester,2024-01-05,Paid Social,SMB,1001-5000,Media,Inactive,2024-03-23 00:00:00
CUST-000647,ACC-000647,Richardson-Walker,contact647@richardson-walker.example,Germany,Munich,2025-02-19,Paid Search,SMB,1001-5000,Financial Services,Active,2025-03-16 00:00:00
CUST-000648,ACC-000648,Mendoza Group,contact648@mendozagroup.example,France,Toulouse,2025-07-29,Email,SMB,51-200,Financial Services,Churned,2025-08-08 00:00:00
CUST-000649,ACC-000649,"Zhang, Brooks and Miles",contact649@zhangbrooksandmile.example,Australia,Adelaide,2025-11-15,Organic,SMB,1001-5000,Manufacturing,Active,2026-01-09 00:00:00
CUST-000650,ACC-000650,Todd-Pham,contact650@todd-pham.example,Spain,Bilbao,2024-08-29,Organic,Mid-Market,11-50,Retail,Active,2024-10-22 00:00:00
CUST-000651,ACC-000651,Gill Ltd,contact651@gillltd.example,Germany,Berlin,2025-10-05,Paid Social,Enterprise,201-1000,Manufacturing,Active,2025-11-08 00:00:00
CUST-000652,ACC-000652,"Marks, Miller and Griffin",contact652@marksmillerandgrif.example,Netherlands,Amsterdam,2025-10-04,Organic,SMB,1-10,Financial Services,Active,2025-10-20 00:00:00
CUST-000653,ACC-000653,"Cox, Stark and Rodriguez",contact653@coxstarkandrodrigu.example,Canada,Toronto,2025-12-23,Organic,Mid-Market,51-200,Manufacturing,Active,2026-03-10 00:00:00
CUST-000654,ACC-000654,"Leach, Harris and Herrera",contact654@leachharrisandherr.example,Spain,Valencia,2024-09-29,Organic,Enterprise,11-50,Professional Services,Active,2024-12-15 00:00:00
CUST-000655,ACC-000655,Murphy PLC,contact655@murphyplc.example,France,Paris,2025-09-14,Email,Mid-Market,1-10,Media,Active,2025-11-21 00:00:00
CUST-000656,ACC-000656,Wilson-Harris,contact656@wilson-harris.example,France,Lyon,2025-02-17,Paid Search,Mid-Market,1-10,Healthcare,Active,2025-04-10 00:00:00
CUST-000657,ACC-000657,"Burns, Nolan and Griffin",contact657@burnsnolanandgriff.example,Spain,Bilbao,2024-02-12,Partner,Enterprise,51-200,Retail,Active,2024-03-06 00:00:00
CUST-000658,ACC-000658,Chavez PLC,contact658@chavezplc.example,Netherlands,The Hague,2024-07-16,Paid Search,Enterprise,201-1000,Education,Active,2024-08-21 00:00:00
CUST-000659,ACC-000659,Bryant-Brown,contact659@bryant-brown.example,United States,San Francisco,2025-05-06,Organic,Startup,51-200,Education,Active,2025-05-12 00:00:00
CUST-000660,ACC-000660,Chambers-Parker,contact660@chambers-parker.example,United Kingdom,Manchester,2024-04-27,Paid Social,Mid-Market,51-200,Media,Active,2024-05-19 00:00:00
CUST-000661,ACC-000661,Foster Inc,contact661@fosterinc.example,Canada,Calgary,2024-11-13,Organic,Startup,5000+,Retail,Active,2024-12-23 00:00:00
CUST-000662,ACC-000662,"Robinson, Jones and Henderson",contact662@robinsonjonesandhe.example,Netherlands,Eindhoven,2025-07-20,Paid Social,Startup,5000+,Professional Services,Active,2025-08-28 00:00:00
CUST-000663,ACC-000663,"Brown, Mcknight and Michael",contact663@brownmcknightandmi.example,United States,New York,2024-04-19,Partner,Enterprise,11-50,Logistics,Active,2024-04-26 00:00:00
CUST-000664,ACC-000664,Andersen Group,contact664@andersengroup.example,Canada,Montreal,2024-12-29,Organic,SMB,51-200,Healthcare,Active,2025-03-26 00:00:00
CUST-000665,ACC-000665,Mitchell and Sons,contact665@mitchellandsons.example,France,Marseille,2024-06-06,Email,SMB,201-1000,Logistics,Inactive,2024-06-30 00:00:00
CUST-000666,ACC-000666,Cannon Ltd,contact666@cannonltd.example,Netherlands,Rotterdam,2025-01-27,Paid Social,SMB,201-1000,Retail,Active,2025-03-14 00:00:00
CUST-000667,ACC-000667,"Stuart, Brooks and Vance",contact667@stuartbrooksandvan.example,France,Toulouse,2024-06-24,Paid Search,Enterprise,51-200,Retail,Inactive,2024-08-05 00:00:00
CUST-000668,ACC-000668,Kane-Knox,contact668@kane-knox.example,Spain,Seville,2025-12-06,Organic,Mid-Market,201-1000,Professional Services,Active,2026-01-17 00:00:00
CUST-000669,ACC-000669,Miller-Brandt,contact669@miller-brandt.example,Australia,Brisbane,2024-02-26,Organic,Enterprise,11-50,Professional Services,Active,2024-05-12 00:00:00
CUST-000670,ACC-000670,"Anderson, Dalton and Wilson",contact670@andersondaltonandw.example,Canada,Calgary,2025-12-05,Organic,SMB,51-200,Education,Active,2026-02-10 00:00:00
CUST-000671,ACC-000671,"Long, Anderson and Irwin",contact671@longandersonandirw.example,Australia,Perth,2025-08-01,Direct,Startup,201-1000,Healthcare,Active,2025-10-18 00:00:00
CUST-000672,ACC-000672,Avila LLC,contact672@avilallc.example,France,Marseille,2025-09-17,Referral,SMB,201-1000,Technology,Active,2025-10-21 00:00:00
CUST-000673,ACC-000673,Nunez-Stephens,contact673@nunez-stephens.example,Netherlands,Rotterdam,2025-09-14,Direct,SMB,1001-5000,Telecommunications,Active,2025-10-08 00:00:00
CUST-000674,ACC-000674,"Gray, Hall and Murray",contact674@grayhallandmurray.example,United States,Chicago,2024-05-17,Paid Social,Startup,1-10,Logistics,Active,2024-06-24 00:00:00
CUST-000675,ACC-000675,Hill Ltd,contact675@hillltd.example,France,Toulouse,2025-11-11,Referral,SMB,11-50,Logistics,Active,2026-01-01 00:00:00
CUST-000676,ACC-000676,Johnson Ltd,contact676@johnsonltd.example,Netherlands,The Hague,2025-03-10,Email,Enterprise,1-10,Education,Active,2025-04-09 00:00:00
CUST-000677,ACC-000677,Mendez-Mayer,contact677@mendez-mayer.example,France,Paris,2025-12-04,Email,Startup,11-50,Logistics,Active,2026-01-14 00:00:00
CUST-000678,ACC-000678,Allen Inc,contact678@alleninc.example,United States,Seattle,2025-10-03,Direct,Mid-Market,1-10,Manufacturing,Active,2025-10-16 00:00:00
CUST-000679,ACC-000679,Wheeler Group,contact679@wheelergroup.example,France,Lille,2025-02-27,Email,Enterprise,51-200,Technology,Active,2025-04-21 00:00:00
CUST-000680,ACC-000680,"Powers, Brennan and Sanchez",contact680@powersbrennanandsa.example,Australia,Brisbane,2024-09-30,Partner,SMB,51-200,Financial Services,Churned,2024-12-03 00:00:00
CUST-000681,ACC-000681,Morales and Sons,contact681@moralesandsons.example,Netherlands,The Hague,2024-03-26,Referral,Startup,201-1000,Healthcare,Active,2024-05-12 00:00:00
CUST-000682,ACC-000682,"Robinson, Shields and Brown",contact682@robinsonshieldsand.example,Canada,Toronto,2024-03-14,Paid Search,Mid-Market,51-200,Retail,Churned,2024-06-01 00:00:00
CUST-000683,ACC-000683,"Holder, Young and Hendricks",contact683@holderyoungandhend.example,Australia,Sydney,2024-10-11,Email,SMB,1-10,Telecommunications,Active,2025-01-09 00:00:00
CUST-000684,ACC-000684,"Flores, Harper and Chambers",contact684@floresharperandcha.example,Australia,Perth,2025-08-15,Organic,Enterprise,201-1000,Retail,Active,2025-11-05 00:00:00
CUST-000685,ACC-000685,Young-Walter,contact685@young-walter.example,Canada,Vancouver,2025-01-04,Partner,Enterprise,1-10,Professional Services,Active,2025-01-12 00:00:00
CUST-000686,ACC-000686,"Boyd, Gutierrez and Hill",contact686@boydgutierrezandhi.example,Spain,Valencia,2024-12-18,Partner,Enterprise,1001-5000,Healthcare,Active,2025-03-08 00:00:00
CUST-000687,ACC-000687,"Fry, Hobbs and Buck",contact687@fryhobbsandbuck.example,Germany,Hamburg,2024-06-27,Paid Search,SMB,1-10,Professional Services,Active,2024-07-27 00:00:00
CUST-000688,ACC-000688,"Shelton, Peters and Williams",contact688@sheltonpetersandwi.example,France,Marseille,2025-02-16,Paid Search,Startup,51-200,Education,Active,2025-03-29 00:00:00
CUST-000689,ACC-000689,David-Powers,contact689@david-powers.example,Germany,Cologne,2025-04-11,Paid Search,Enterprise,1001-5000,Financial Services,Active,2025-05-18 00:00:00
CUST-000690,ACC-000690,"Flores, Butler and Hernandez",contact690@floresbutlerandher.example,Spain,Madrid,2025-12-18,Organic,Mid-Market,201-1000,Manufacturing,Inactive,2026-01-12 00:00:00
CUST-000691,ACC-000691,White-Medina,contact691@white-medina.example,Australia,Perth,2025-06-17,Paid Search,Mid-Market,201-1000,Financial Services,Active,2025-09-04 00:00:00
CUST-000692,ACC-000692,Atkinson LLC,contact692@atkinsonllc.example,Spain,Bilbao,2025-03-19,Referral,Enterprise,201-1000,Logistics,Active,2025-05-16 00:00:00
CUST-000693,ACC-000693,"Thomas, Ford and Brown",contact693@thomasfordandbrown.example,Australia,Perth,2025-10-27,Email,SMB,11-50,Media,Active,2026-01-22 00:00:00
CUST-000694,ACC-000694,Faulkner-Grant,contact694@faulkner-grant.example,Australia,Melbourne,2024-11-06,Partner,SMB,201-1000,Telecommunications,Active,2025-01-31 00:00:00
CUST-000695,ACC-000695,Price LLC,contact695@pricellc.example,United States,New York,2025-11-14,Paid Social,SMB,1001-5000,Logistics,Active,2025-12-22 00:00:00
CUST-000696,ACC-000696,Rivera Inc,contact696@riverainc.example,United Kingdom,Bristol,2024-09-27,Organic,Mid-Market,5000+,Healthcare,Active,2024-12-02 00:00:00
CUST-000697,ACC-000697,Boone-Davis,contact697@boone-davis.example,Netherlands,Utrecht,2024-04-03,Paid Search,SMB,51-200,Media,Active,2024-05-18 00:00:00
CUST-000698,ACC-000698,"Calderon, Williams and Bennett",contact698@calderonwilliamsan.example,France,Paris,2024-11-01,Partner,Enterprise,51-200,Financial Services,Active,2024-12-16 00:00:00
CUST-000699,ACC-000699,"Morrison, Russo and Lopez",contact699@morrisonrussoandlo.example,United States,Austin,2024-04-04,Paid Search,Enterprise,201-1000,Telecommunications,Active,2024-06-10 00:00:00
CUST-000700,ACC-000700,"Ramsey, Hansen and Mendoza",contact700@ramseyhansenandmen.example,United States,San Francisco,2024-03-27,Paid Search,Startup,201-1000,Media,Active,2024-05-28 00:00:00
CUST-000701,ACC-000701,Turner-Stout,contact701@turner-stout.example,France,Lyon,2025-10-06,Paid Social,SMB,11-50,Professional Services,Active,2025-12-27 00:00:00
CUST-000702,ACC-000702,Giles Ltd,contact702@gilesltd.example,France,Paris,2025-08-03,Partner,Startup,11-50,Telecommunications,Inactive,2025-10-12 00:00:00
CUST-000703,ACC-000703,Burgess Group,contact703@burgessgroup.example,Canada,Calgary,2024-06-10,Paid Search,Startup,11-50,Logistics,Inactive,2024-08-05 00:00:00
CUST-000704,ACC-000704,Dominguez Ltd,contact704@dominguezltd.example,Canada,Toronto,2025-09-04,Email,SMB,51-200,Logistics,Active,2025-11-26 00:00:00
CUST-000705,ACC-000705,Sanders and Sons,contact705@sandersandsons.example,Canada,Ottawa,2024-02-20,Referral,Startup,11-50,Financial Services,Active,2024-02-29 00:00:00
CUST-000706,ACC-000706,"Morris, Campbell and Owens",contact706@morriscampbellando.example,France,Lille,2024-07-26,Referral,Mid-Market,1-10,Technology,Active,2024-10-03 00:00:00
CUST-000707,ACC-000707,"Howard, Green and Hunt",contact707@howardgreenandhunt.example,United States,San Francisco,2025-05-31,Paid Search,Enterprise,1-10,Telecommunications,Active,2025-07-05 00:00:00
CUST-000708,ACC-000708,Owens-Lang,contact708@owens-lang.example,France,Lille,2024-08-10,Paid Search,Enterprise,5000+,Healthcare,Active,2024-09-18 00:00:00
CUST-000709,ACC-000709,"Harrison, Franco and Rocha",contact709@harrisonfrancoandr.example,Germany,Munich,2025-06-17,Organic,Enterprise,1-10,Manufacturing,Active,2025-08-27 00:00:00
CUST-000710,ACC-000710,Edwards-Williams,contact710@edwards-williams.example,Germany,Munich,2025-10-01,Paid Social,Enterprise,1-10,Technology,Active,2025-10-25 00:00:00
CUST-000711,ACC-000711,Figueroa Inc,contact711@figueroainc.example,Netherlands,Rotterdam,2024-02-18,Email,Mid-Market,51-200,Professional Services,Churned,2024-05-08 00:00:00
CUST-000712,ACC-000712,Tran-Silva,contact712@tran-silva.example,France,Marseille,2024-01-18,Paid Social,SMB,11-50,Logistics,Active,2024-03-03 00:00:00
CUST-000713,ACC-000713,"Butler, Hernandez and Rivera",contact713@butlerhernandezand.example,Netherlands,The Hague,2025-11-18,Organic,SMB,5000+,Logistics,Inactive,2025-12-19 00:00:00
CUST-000714,ACC-000714,Hudson-Sanchez,contact714@hudson-sanchez.example,Spain,Seville,2025-01-15,Paid Search,SMB,1001-5000,Education,Active,2025-02-13 00:00:00
CUST-000715,ACC-000715,"Pena, Cohen and Scott",contact715@penacohenandscott.example,Australia,Perth,2025-01-05,Email,Enterprise,51-200,Professional Services,Inactive,2025-02-12 00:00:00
CUST-000716,ACC-000716,Levy-May,contact716@levy-may.example,Spain,Bilbao,2024-12-04,Paid Search,SMB,51-200,Education,Active,2025-02-27 00:00:00
CUST-000717,ACC-000717,Murray-Oconnor,contact717@murray-oconnor.example,France,Toulouse,2024-11-12,Email,Mid-Market,51-200,Manufacturing,Active,2024-11-21 00:00:00
CUST-000718,ACC-000718,Jackson-Cortez,contact718@jackson-cortez.example,Germany,Munich,2025-05-19,Paid Search,Enterprise,1-10,Education,Inactive,2025-07-04 00:00:00
CUST-000719,ACC-000719,White-Preston,contact719@white-preston.example,Canada,Montreal,2025-02-27,Direct,Mid-Market,51-200,Telecommunications,Inactive,2025-05-13 00:00:00
CUST-000720,ACC-000720,"Bernard, Warren and Combs",contact720@bernardwarrenandco.example,France,Marseille,2024-04-29,Email,Mid-Market,11-50,Healthcare,Active,2024-06-10 00:00:00
CUST-000721,ACC-000721,Landry Ltd,contact721@landryltd.example,Canada,Toronto,2025-04-03,Paid Search,Mid-Market,11-50,Manufacturing,Active,2025-05-24 00:00:00
CUST-000722,ACC-000722,Duran Group,contact722@durangroup.example,Australia,Perth,2025-05-03,Paid Search,SMB,201-1000,Professional Services,Active,2025-06-03 00:00:00
CUST-000723,ACC-000723,Kirby and Sons,contact723@kirbyandsons.example,Spain,Seville,2024-03-24,Paid Social,SMB,1-10,Education,Active,2024-04-05 00:00:00
CUST-000724,ACC-000724,Mann Inc,contact724@manninc.example,United States,Chicago,2024-10-02,Paid Search,SMB,11-50,Technology,Active,2024-11-29 00:00:00
CUST-000725,ACC-000725,Wagner LLC,contact725@wagnerllc.example,Spain,Valencia,2025-07-31,Paid Social,Enterprise,51-200,Healthcare,Inactive,2025-10-22 00:00:00
CUST-000726,ACC-000726,Williamson Ltd,contact726@williamsonltd.example,United States,Chicago,2025-03-28,Partner,SMB,51-200,Professional Services,Active,2025-05-14 00:00:00
CUST-000727,ACC-000727,"Durham, Hopkins and Smith",contact727@durhamhopkinsandsm.example,Netherlands,The Hague,2024-04-09,Email,SMB,11-50,Professional Services,Active,2024-05-18 00:00:00
CUST-000728,ACC-000728,"Arnold, Smith and Moreno",contact728@arnoldsmithandmore.example,United States,Seattle,2024-01-30,Paid Search,Mid-Market,1-10,Media,Active,2024-02-10 00:00:00
CUST-000729,ACC-000729,Nichols-Mitchell,contact729@nichols-mitchell.example,Germany,Hamburg,2025-02-28,Email,SMB,11-50,Telecommunications,Active,2025-05-24 00:00:00
CUST-000730,ACC-000730,"Li, Craig and Drake",contact730@licraiganddrake.example,Netherlands,Amsterdam,2024-12-03,Paid Social,SMB,11-50,Professional Services,Active,2025-02-20 00:00:00
CUST-000731,ACC-000731,Rodriguez Inc,contact731@rodriguezinc.example,Netherlands,Eindhoven,2025-12-03,Direct,Mid-Market,1001-5000,Education,Active,2026-02-23 00:00:00
CUST-000732,ACC-000732,"Hernandez, Lee and Fox",contact732@hernandezleeandfox.example,Germany,Cologne,2025-01-16,Paid Search,Enterprise,1001-5000,Retail,Active,2025-02-17 00:00:00
CUST-000733,ACC-000733,Adams-Sanders,contact733@adams-sanders.example,Australia,Perth,2025-11-11,Referral,SMB,51-200,Retail,Active,2026-01-06 00:00:00
CUST-000734,ACC-000734,Chung-Stevens,contact734@chung-stevens.example,Spain,Bilbao,2024-06-05,Referral,Enterprise,51-200,Logistics,Inactive,2024-07-14 00:00:00
CUST-000735,ACC-000735,Branch and Sons,contact735@branchandsons.example,Canada,Ottawa,2024-11-23,Paid Search,Enterprise,201-1000,Manufacturing,Active,2024-12-14 00:00:00
CUST-000736,ACC-000736,Sutton-Abbott,contact736@sutton-abbott.example,Netherlands,Eindhoven,2024-04-12,Paid Search,Enterprise,201-1000,Media,Inactive,2024-04-30 00:00:00
CUST-000737,ACC-000737,"Frey, Santos and Johnson",contact737@freysantosandjohns.example,Netherlands,Utrecht,2025-02-23,Organic,Startup,11-50,Financial Services,Active,2025-03-29 00:00:00
CUST-000738,ACC-000738,Gray-Tran,contact738@gray-tran.example,United Kingdom,London,2024-05-17,Partner,Mid-Market,11-50,Financial Services,Active,2024-07-06 00:00:00
CUST-000739,ACC-000739,Walsh Ltd,contact739@walshltd.example,Netherlands,Amsterdam,2024-12-25,Organic,Mid-Market,51-200,Healthcare,Active,2025-01-05 00:00:00
CUST-000740,ACC-000740,Miller Group,contact740@millergroup.example,Australia,Melbourne,2024-09-08,Email,Mid-Market,201-1000,Financial Services,Active,2024-11-10 00:00:00
CUST-000741,ACC-000741,"Mueller, Knight and Hodge",contact741@muellerknightandho.example,Spain,Valencia,2024-05-15,Referral,Startup,11-50,Professional Services,Active,2024-06-25 00:00:00
CUST-000742,ACC-000742,Jacobson Inc,contact742@jacobsoninc.example,Spain,Seville,2024-03-11,Partner,SMB,51-200,Professional Services,Active,2024-05-30 00:00:00
CUST-000743,ACC-000743,Lewis Ltd,contact743@lewisltd.example,Netherlands,Utrecht,2025-01-09,Organic,Startup,51-200,Education,Active,2025-02-03 00:00:00
CUST-000744,ACC-000744,"Alvarez, Williams and Jones",contact744@alvarezwilliamsand.example,United Kingdom,London,2025-11-23,Organic,Mid-Market,11-50,Healthcare,Active,2025-11-27 00:00:00
CUST-000745,ACC-000745,Lam-Elliott,contact745@lam-elliott.example,Spain,Barcelona,2024-05-25,Referral,Enterprise,51-200,Education,Active,2024-06-22 00:00:00
CUST-000746,ACC-000746,White LLC,contact746@whitellc.example,United Kingdom,Edinburgh,2024-10-23,Paid Social,SMB,201-1000,Financial Services,Active,2025-01-19 00:00:00
CUST-000747,ACC-000747,Ali PLC,contact747@aliplc.example,France,Lille,2024-06-13,Partner,Mid-Market,51-200,Manufacturing,Active,2024-07-12 00:00:00
CUST-000748,ACC-000748,Goodwin Ltd,contact748@goodwinltd.example,United Kingdom,Manchester,2025-08-14,Paid Search,SMB,11-50,Financial Services,Active,2025-10-17 00:00:00
CUST-000749,ACC-000749,Hickman-Evans,contact749@hickman-evans.example,United Kingdom,Edinburgh,2024-10-30,Paid Search,Startup,11-50,Technology,Active,2025-01-14 00:00:00
CUST-000750,ACC-000750,"Allen, Davenport and Price",contact750@allendavenportandp.example,Canada,Calgary,2025-12-13,Partner,Mid-Market,1001-5000,Financial Services,Active,2026-01-07 00:00:00
CUST-000751,ACC-000751,"Rivera, Campos and Taylor",contact751@riveracamposandtay.example,Australia,Adelaide,2024-06-28,Paid Social,Startup,51-200,Financial Services,Active,2024-08-25 00:00:00
CUST-000752,ACC-000752,"Ramsey, Mason and Mccann",contact752@ramseymasonandmcca.example,Canada,Ottawa,2024-02-29,Paid Search,SMB,1-10,Manufacturing,Active,2024-03-18 00:00:00
CUST-000753,ACC-000753,Davis and Sons,contact753@davisandsons.example,United States,Chicago,2025-03-01,Paid Search,Mid-Market,11-50,Education,Active,2025-04-02 00:00:00
CUST-000754,ACC-000754,Peterson PLC,contact754@petersonplc.example,Australia,Melbourne,2025-04-21,Organic,SMB,1001-5000,Professional Services,Active,2025-05-17 00:00:00
CUST-000755,ACC-000755,"Sanders, Ayala and Johnson",contact755@sandersayalaandjoh.example,France,Toulouse,2025-12-25,Partner,Enterprise,201-1000,Manufacturing,Churned,2026-02-24 00:00:00
CUST-000756,ACC-000756,Bowers-Hayes,contact756@bowers-hayes.example,Germany,Munich,2025-09-29,Paid Search,SMB,1001-5000,Financial Services,Active,2025-12-17 00:00:00
CUST-000757,ACC-000757,Kelly Group,contact757@kellygroup.example,Netherlands,Rotterdam,2025-10-08,Paid Search,Enterprise,201-1000,Technology,Inactive,2025-10-30 00:00:00
CUST-000758,ACC-000758,Lopez-Willis,contact758@lopez-willis.example,Germany,Frankfurt,2025-04-08,Organic,Mid-Market,51-200,Media,Active,2025-05-04 00:00:00
CUST-000759,ACC-000759,Miller-Montgomery,contact759@miller-montgomery.example,Canada,Montreal,2024-09-20,Direct,SMB,51-200,Telecommunications,Active,2024-12-03 00:00:00
CUST-000760,ACC-000760,Marquez Inc,contact760@marquezinc.example,Netherlands,Utrecht,2024-11-09,Paid Social,Enterprise,11-50,Healthcare,Active,2024-12-21 00:00:00
CUST-000761,ACC-000761,Moore-Dawson,contact761@moore-dawson.example,Canada,Vancouver,2024-04-07,Direct,Enterprise,201-1000,Healthcare,Active,2024-05-23 00:00:00
CUST-000762,ACC-000762,"Moore, Price and Ward",contact762@moorepriceandward.example,France,Marseille,2024-11-11,Partner,SMB,201-1000,Retail,Churned,2025-01-14 00:00:00
CUST-000763,ACC-000763,Smith LLC,contact763@smithllc.example,Australia,Sydney,2024-09-23,Paid Social,Enterprise,11-50,Healthcare,Active,2024-10-05 00:00:00
CUST-000764,ACC-000764,Ward-Nelson,contact764@ward-nelson.example,Australia,Perth,2024-01-27,Partner,Mid-Market,1001-5000,Healthcare,Active,2024-04-15 00:00:00
